0.015781402587890625, 0.01838970184326172, 0.07801675796508789
0.014293670654296875, 0.027512073516845703, 0.07733774185180664
0.014122486114501953, 0.0222318172454834, 0.07757902145385742
0.013872146606445312, 0.020922422409057617, 0.0739293098449707
0.014776468276977539, 0.017245769500732422, 0.07629561424255371
0.04526853561401367, 0.04973459243774414, 0.18917036056518555
0.048476219177246094, 0.07451272010803223, 0.19137239456176758
0.05062365531921387, 0.06901860237121582, 0.19027066230773926
0.04314255714416504, 0.06869769096374512, 0.19452357292175293
0.04192185401916504, 0.060158729553222656, 0.19101262092590332
0.3863074779510498, 0.7464749813079834, 1.2975869178771973
0.3944063186645508, 1.2284750938415527, 1.30765962600708
0.40421223640441895, 0.5965206623077393, 1.2984116077423096
0.3613443374633789, 0.5321037769317627, 1.306119680404663
0.35260510444641113, 0.6827871799468994, 1.3184807300567627
0.014139652252197266, 0.0255582332611084, 0.07644295692443848
0.014244318008422852, 0.024806737899780273, 0.07567667961120605
0.024832725524902344, 0.014448404312133789, 0.07617616653442383
0.010871410369873047, 0.021207094192504883, 0.07582902908325195
0.014449834823608398, 0.02495718002319336, 0.07553291320800781
0.049886226654052734, 0.07055974006652832, 0.19051432609558105
0.04235267639160156, 0.08597970008850098, 0.19077849388122559
0.049614667892456055, 0.06478333473205566, 0.19138813018798828
0.04996752738952637, 0.0715022087097168, 0.18999528884887695
0.0478670597076416, 0.10408544540405273, 0.18971800804138184
0.3904693126678467, 0.6655268669128418, 1.3074126243591309
0.3882129192352295, 0.821026086807251, 1.3152384757995605
0.38663363456726074, 0.592231273651123, 1.3067848682403564
0.3884279727935791, 0.5931332111358643, 1.2942194938659668
0.39076972007751465, 0.4405794143676758, 1.3033080101013184
